SYMBOL,INTERVAL,DATA_DURATION,DATA_DURATION_UNITS,MIN_PRICE_RANGE_PCT,MAX_PRICE_RANGE_PCT,MIN_CANDLE_COUNT,MAX_CANDLE_COUNT,WINDOW_START_STRIDE,WINDOW_END_STRIDE,RESISTANCE_AREA_PCT,SUPPORT_AREA_PCT,MIN_HIT_RESISTANCE_COUNT,MIN_HIT_SUPPORT_COUNT,CONSIDER_PIN,MIN_ALTERNATION,MIN_LAST_CANDLE_RETURN_LIVE,LAST_CANDLE_MIN_PCT_ABOVE_SUPPORT_LIVE,NUM_CANDLES_PAUSE,PCT_CANDLES_PAUSE,MIN_BREAKOUT_PCT,USING_RATIO,MIN_OUTSIDE_CANDLE_COUNT,OUTSIDE_TO_INSIDE_CANDLE_RATIO,DESIRED_BINS,PEAK_TROUGH_LOOKUP_WIDTH,UNIQUE_HIT_VALUES,PRICE_RANGE_TOLERANCE,ABSOLUTE_NUM_CANDLES_DIFFERENCE,PCT_CANDLES_DIFFERENCE,NUM_CANDLES_DIFFERENCE,resistance_line,support_line,start_date,end_date,num_candles,price_range_pct,num_res_hits,num_sup_hits,num_res_breakouts,num_sup_breakouts,alternation,last_candle_return,last_candle_pct_above_support,resistance_hits,support_hits,breakout_type,concentration_score,customer_pre_sideway_bar_change,customer_post_sideway_bar_change,pre_sideway_5_bar_change,pre_sideway_10_bar_change,pre_sideway_22_bar_change,pre_sideway_44_bar_change,pre_sideway_132_bar_change,post_sideway_5_bar_change,post_sideway_10_bar_change,post_sideway_22_bar_change,post_sideway_44_bar_change,post_sideway_132_bar_change,concentration_score_scaled,alternation_score_scaled,max_alternation,sideway_score
UNH,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,54.057336789099395,41.78684509706625,2011-02-07,2012-02-02,250.0,0.2936448459683937,2.0,4.0,0.0,0.0,3.0,-0.013518539780253,0.8763426998970864,"['2011-07-07', '2012-01-17']","['2011-02-24', '2011-03-15', '2011-08-08', '2011-10-04']",BULLISH,3.4417464635178807,0.050238631776130076,0.04282451390926887,0.01851405969197504,0.050238631776130076,0.11226393199183315,0.10549978082133196,0.373070618250288,0.015546464717336051,0.02750532584091901,0.047357079100724155,0.0600334426952838,0.08825636224604916,0.22160756912769577,0.0,8.0,0.06648227073830873
LIN,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,20.0,5.0,1.0,0.15,0.0,1.0,18.0,167.5064955017387,139.8984944422529,2017-09-22,2018-09-19,250.0,0.1973430891415473,3.0,2.0,0.0,2.0,3.0,0.0391983120693964,0.8863916160466268,"['2018-01-25', '2018-07-09', '2018-07-26']","['2017-10-09', '2018-03-29']",BULLISH,3.426613618826179,0.0388041607211419,0.019468347643070764,0.02518257228484619,0.0388041607211419,0.036534885902189264,0.021226068678590507,0.17486341253976154,0.015552320455847432,0.03168604954182605,0.038880745693439855,0.11104649783083459,0.05392440290564591,0.2205004502234708,0.0,8.0,0.06615013506704125
UNP,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,209.9405486084649,172.09201377201651,2020-07-13,2021-01-07,125.0,0.2199319655041589,3.0,3.0,0.0,1.0,3.0,0.0139180082291273,1.0734362010114484,"['2020-10-12', '2020-11-16', '2020-11-24']","['2020-07-23', '2020-07-30', '2020-10-28']",BULLISH,3.381903829470548,0.0401500172393169,-0.02627865882762403,-0.017367596593645587,0.0401500172393169,-0.035683718680905765,0.0689372174952156,-0.07187143137349958,0.04859018330480823,0.04522083843515556,0.1339481226421689,0.17538569776015928,0.28970854783536165,0.21722948207386192,0.0,8.0,0.06516884462215858
PG,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,170.98623006699034,160.6604509852313,2024-04-24,2024-08-30,90.0,0.0642708209670607,4.0,2.0,0.0,0.0,3.0,0.0088807535004216,1.0536291949263872,"['2024-07-18', '2024-07-29', '2024-08-05', '2024-08-07']","['2024-04-26', '2024-07-30']",BULLISH,3.3352244503532487,0.03408802100674428,0.03322847400094912,0.03593271628695816,0.03408802100674428,0.005814687740394826,0.013715787348789105,0.12378190172028106,0.004919973941818033,0.01519065884370665,0.01678964099054875,0.02472317873784482,0.01586707549459214,0.213814418739036,0.0,8.0,0.0641443256217108
PEP,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,20.0,5.0,1.0,0.15,0.0,1.0,18.0,147.07478367846502,128.9071670149215,2020-05-06,2021-05-03,250.0,0.1409356600121431,4.0,5.0,1.0,1.0,3.0,0.0113068089804152,0.929281291204786,"['2020-11-16', '2020-12-01', '2020-12-28', '2021-04-20']","['2020-05-21', '2020-06-11', '2020-06-24', '2020-09-21', '2021-02-25']",BULLISH,3.3181427948380744,-0.013874200012334054,0.0026065223973684424,-0.01934614441546744,-0.013874200012334054,0.04968298116502738,-0.08153662939895759,-0.042886421520252904,0.016669276303093363,0.0036702533416374996,0.010934454411362862,0.014757669005849863,0.10032111362325888,0.21256472483669403,0.0,8.0,0.06376941745100821
BAC,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,20.0,5.0,1.0,0.15,0.0,1.0,18.0,15.187247603756887,12.13297825658476,2016-02-17,2016-08-26,135.0,0.251732862499323,3.0,2.0,1.0,1.0,3.0,0.0167418051096188,1.1973474797349533,"['2016-04-21', '2016-05-25', '2016-08-05']","['2016-02-18', '2016-06-27']",BULLISH,3.2938057489894725,-0.05064241464866868,0.006966412725965286,0.029508247211460163,-0.05064241464866868,-0.16210803126117737,-0.24925279358747776,-0.2923943425568057,-0.03423569194346443,0.06767511141702255,0.09792989658784301,0.18869425210030422,0.22611457834650633,0.21078422658399265,0.0,8.0,0.0632352679751978
LIN,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,57.944375808729234,50.924251256352214,2005-11-16,2006-09-18,210.0,0.1378542517402519,3.0,4.0,0.0,2.0,3.0,-0.0031045240875632,0.9794339016934108,"['2006-05-11', '2006-08-23', '2006-08-31']","['2006-01-25', '2006-02-02', '2006-06-13', '2006-06-20']",BULLISH,3.29169210238426,0.016400108995765293,0.01972317309162672,0.049769993377328126,0.016400108995765293,0.06808512261573305,0.04106178955022964,0.07219139449265911,0.040836637567822014,0.06055778624154222,0.030677308608016228,0.04561754742477923,0.046215132660654794,0.2106295922002297,0.0,8.0,0.0631888776600689
RTX,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,74.6793499893949,56.061467495530835,2020-04-07,2020-12-14,175.0,0.3320976657514051,2.0,5.0,0.0,2.0,3.0,-0.0286732933926658,0.7916332891822898,"['2020-06-08', '2020-11-24']","['2020-05-07', '2020-07-31', '2020-09-24', '2020-10-02', '2020-10-27']",BULLISH,3.258207750330281,0.05786813967927839,-0.006497269689817712,-0.027025997145871075,0.05786813967927839,-0.27434661929376186,-0.4001265478158359,-0.3270720680081579,0.07912056167456233,0.09851112546319085,0.01575484546149748,0.1835180504994341,0.03774238865175082,0.20817987703365484,0.0,8.0,0.06245396311009645
HON,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,38.36937909214538,33.88398333836533,2009-08-19,2009-12-10,80.0,0.1323751020943701,2.0,3.0,1.0,1.0,3.0,0.001241927002401,1.01358753288305,"['2009-09-15', '2009-11-16']","['2009-09-02', '2009-10-02', '2009-10-30']",BULLISH,3.255512921667458,-0.007367500861709268,-0.010667264625091285,-0.040010925936972565,-0.007367500861709268,0.04974529767290918,0.0686393857902849,0.09571473297283442,0.05966314554888853,0.02112476485490481,0.12246643260575069,0.055095656607804196,0.15815023265786005,0.2079827233710725,0.0,8.0,0.06239481701132174
CCI,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,120.26494397352926,93.13349403984398,2023-10-27,2024-10-03,235.0,0.291317857376617,2.0,3.0,0.0,1.0,3.0,-0.0128692164404821,0.7797779671707235,"['2023-12-05', '2024-09-10']","['2023-11-10', '2024-04-16', '2024-06-20']",BULLISH,3.240291090750233,-0.04939706075439975,-0.022224174426288427,0.04330164132067353,-0.04939706075439975,0.0018952709489827389,-0.09859573222217116,-0.2919719331087291,0.09491486056087042,0.06420381069016773,0.2905307645753309,0.29765215514046905,0.08278618654314766,0.2068690942346672,0.0,8.0,0.062060728270400156
NVDA,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,20.0,5.0,1.0,0.15,0.0,1.0,18.0,0.4113032839695322,0.2932447772615898,2011-06-14,2012-06-08,250.0,0.4025937232724454,3.0,4.0,1.0,0.0,3.0,0.0193439879768058,0.0826304356193874,"['2011-06-23', '2011-07-05', '2012-02-08']","['2011-08-08', '2011-08-18', '2011-10-03', '2012-05-22']",BEARISH,3.184468726331557,-0.14471056352564457,0.07260721041118058,-0.050941311141131256,-0.14471056352564457,-0.1639024260893665,-0.010392613594167538,0.15889115530730002,-0.0688448258090758,-0.09568263454479382,-0.1773629068816868,-0.24212366691115944,-0.189031507279765,0.20278513010330065,0.0,8.0,0.06083553903099019
MSFT,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,28.12549292948488,24.337767415295247,2005-03-30,2005-12-05,175.0,0.1556315930527468,2.0,4.0,0.0,2.0,3.0,-0.0057122401322628,0.9272670242383992,"['2005-08-05', '2005-11-17']","['2005-04-15', '2005-04-28', '2005-07-07', '2005-10-07']",BULLISH,3.1691172843817976,-0.030108390389168037,-0.03662479151857891,0.007086289200327978,-0.030108390389168037,-0.04316832287476795,-0.07148349645000056,,0.021109281130085124,0.0364238854997135,0.04718540549869035,0.06829468662877548,0.021109281130085124,0.20166201862387007,0.0,8.0,0.06049860558716102
BAC,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,37.22819135582685,29.770690256984516,2022-04-29,2022-11-09,135.0,0.2504980917294226,2.0,2.0,1.0,0.0,3.0,-0.0158986834514714,0.9050364339640372,"['2022-05-27', '2022-08-16']","['2022-07-14', '2022-10-11']",BULLISH,3.1690408076933414,-0.05030607945170707,0.029846663168816335,-0.05005327474381049,-0.05030607945170707,-0.1786371677452583,-0.20746335090223691,-0.24230197091611302,0.04960763572378427,-0.014293781722767735,0.027746576662050115,-0.12443947578704324,0.03727572883917523,0.20165642358941044,0.0,8.0,0.06049692707682313
TSLA,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,15.464033749985791,13.82391829117978,2015-10-07,2015-12-02,40.0,0.1186433125731415,2.0,4.0,1.0,1.0,3.0,-0.0219233916757732,1.0011986066439031,"['2015-10-19', '2015-11-04']","['2015-10-20', '2015-10-23', '2015-10-27', '2015-11-13']",BULLISH,3.165261444647697,-0.11146860809134933,0.010862551762700469,-0.06618355996728482,-0.11146860809134933,-0.041210352283159536,-0.1413023654144665,0.22879687601830237,-0.06501118489040424,-0.09428351053047271,0.0017244953015936489,-0.032074453202150896,0.09449904931669272,0.20137992539234265,0.0,8.0,0.06041397761770279
RTX,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,69.14201401598788,61.09309263606873,2016-03-02,2016-12-20,205.0,0.1317484683230318,3.0,2.0,1.0,4.0,3.0,-0.0015339309195052,1.0612480191542144,"['2016-08-11', '2016-11-14', '2016-11-29']","['2016-06-27', '2016-10-21']",BULLISH,3.1274724633696445,0.08408989259933224,0.006326147411286574,0.020510598977481077,0.08408989259933224,0.08940588405544446,-0.005827897921389803,0.02709386252179155,0.011200708630116083,0.020517088055604114,0.049617940626212526,0.05380512735259571,0.10698214497031565,0.19861528355555197,0.0,8.0,0.059584585066665585
NFLX,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,65.43863292978818,44.656239119205594,2013-10-09,2014-07-03,185.0,0.4653861189498283,2.0,5.0,0.0,1.0,3.0,0.012019558084862,1.098156936085716,"['2014-02-25', '2014-06-18']","['2013-10-23', '2014-01-15', '2014-04-15', '2014-04-28', '2014-05-07']",BULLISH,3.0952223663334317,-0.06091689104539768,-0.059659105363290915,-0.1278989112720423,-0.06091689104539768,-0.01944585279236433,0.15737726945286257,0.6992458646442073,0.11943973108810516,0.14495721687890967,0.1611136498634997,0.2619353353844148,0.20823081628995202,0.19625586648498233,0.0,8.0,0.0588767599454947
APD,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,20.0,5.0,1.0,0.15,0.0,1.0,18.0,94.9597853563418,78.23313444005035,2007-07-09,2008-06-25,245.0,0.2138051994977779,5.0,4.0,3.0,3.0,3.0,0.0086138529778741,0.9567774234238584,"['2007-12-06', '2007-12-26', '2008-04-18', '2008-04-28', '2008-05-14']","['2007-08-01', '2007-08-15', '2008-01-17', '2008-03-10']",BULLISH,3.0890308345836384,-0.005714302903777949,-0.046431745053031916,0.017543913658380705,-0.005714302903777949,0.0492687041303225,0.061251053932444295,0.15166877816198165,0.06982142385316809,0.08033748283813785,0.10882854394596467,0.07935925417426307,0.1113964446127939,0.19580289402765816,0.0,8.0,0.05874086820829744
AMT,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,233.71196521875424,181.4789167877726,2022-09-20,2023-08-18,230.0,0.2878188241120298,2.0,5.0,1.0,0.0,3.0,0.0007940524734107,-0.0962785054786796,"['2023-01-12', '2023-02-02']","['2022-10-12', '2022-10-21', '2023-05-24', '2023-07-18', '2023-08-03']",BEARISH,3.0879119479040122,-0.06404909610672137,0.02459618256136139,-0.06570321904532693,-0.06404909610672137,-0.13644777549235326,-0.07489504390788275,0.013030137993150826,-0.072719580650752,-0.07490539101561974,-0.20975197636279472,-0.07561996929769953,-0.1543505765564704,0.19572103627916895,0.0,8.0,0.058716310883750684
UNH,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,35.84903245625836,27.271100240710393,2009-11-02,2010-10-21,245.0,0.3145429461897103,2.0,2.0,0.0,1.0,3.0,-0.0065341101758946,1.074723045846253,"['2010-01-19', '2010-09-21']","['2009-12-03', '2010-07-01']",BULLISH,3.065634077520116,0.06019261618810866,0.008495410916264315,0.04385620836717916,0.06019261618810866,0.06575228320163728,-0.056428568703787665,0.14819642822653797,0.10257377277240343,0.10333079236763112,0.034443597455877044,0.20325514094346184,0.14231643520151224,0.19409118730163932,0.0,8.0,0.0582273561904918
UNP,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,20.0,5.0,1.0,0.15,0.0,1.0,18.0,24.03447822967757,19.937983490017764,2006-01-19,2007-01-17,250.0,0.2054618382902551,4.0,2.0,2.0,1.0,3.0,-0.0145656437724337,0.871969077436362,"['2006-04-04', '2006-04-18', '2006-05-09', '2006-12-05']","['2006-08-08', '2006-08-24']",BULLISH,3.060921690951907,0.06168824549272187,0.074011048667732,0.06541345102359128,0.06168824549272187,0.09519515201738672,0.19949209844201257,0.31305014120565877,0.014937712568876107,0.011526739539262443,0.04822402099977018,0.08209837253037378,0.0023524416082534583,0.19374642910448814,0.0,8.0,0.05812392873134644
LIN,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,123.98051185244717,116.29677567629254,2016-08-18,2017-03-23,150.0,0.066070070571363,3.0,11.0,0.0,7.0,3.0,0.0048688792714622,0.1748138773328006,"['2016-09-02', '2016-11-29', '2016-12-08']","['2016-09-12', '2016-09-23', '2016-10-11', '2016-10-27', '2016-11-14', '2016-12-20', '2016-12-22', '2016-12-30', '2017-01-26', '2017-02-02', '2017-03-09']",BEARISH,3.010352735189239,0.044741589977092724,0.014705910964887655,0.04197295171665611,0.044741589977092724,0.031392782830363335,0.08713874780353792,0.17916219552077703,0.009434748803326114,0.007875946257115041,-0.03511361720180922,-0.0173927537714146,-0.02608909936089346,0.1900468043457364,0.0,8.0,0.05701404130372092
APD,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,20.0,5.0,1.0,0.15,0.0,1.0,18.0,137.3587863064879,122.38313667526836,2015-05-01,2015-09-22,100.0,0.1223669374560644,2.0,3.0,0.0,2.0,3.0,-0.0166827278602729,0.0200034351062139,"['2015-06-18', '2015-08-04']","['2015-07-08', '2015-07-21', '2015-08-24']",BEARISH,2.9713801132218367,-0.02168831403276803,0.0012818817000986365,-0.023057475509593906,-0.02168831403276803,-0.03093594632532736,-0.061099031675540844,0.1212237427530325,0.00934518765085496,0.012824049841600887,0.011869019527714556,-0.07155526371573412,-0.05443380249235008,0.18719556735716253,0.0,8.0,0.05615867020714876
GOOGL,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,14.969141981605606,10.316622423484858,2008-01-17,2008-10-02,180.0,0.4509731351153946,4.0,4.0,1.0,1.0,3.0,-0.0515640983965267,-0.1170548923797287,"['2008-01-25', '2008-05-01', '2008-05-14', '2008-05-30']","['2008-03-10', '2008-03-17', '2008-09-08', '2008-09-17']",BEARISH,2.968040191938155,-0.12335659058098708,-0.0959563793561794,-0.07103427631652603,-0.12335659058098708,-0.1292393280262151,-0.09046997176640924,0.10344012535380344,-0.05724132047244819,-0.14129735177954617,-0.1527822029842472,-0.23340933447044312,-0.205845628147971,0.18695121871901024,0.0,8.0,0.05608536561570307
SO,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,47.526624293971395,42.697617466575025,2018-08-08,2019-01-30,120.0,0.1130978053090822,4.0,2.0,1.0,0.0,3.0,0.0060949367311878,1.071106678906583,"['2018-08-15', '2018-11-12', '2018-11-20', '2018-11-30']","['2018-09-25', '2018-12-24']",BULLISH,2.967009033881827,-0.01409039284322669,0.028201427176535062,-0.024958417579850782,-0.01409039284322669,0.010998536725860975,0.09302871847160225,0.046428613091002414,0.005759395298890231,-0.03455637179334138,-0.05375427475144864,-0.06271336122912016,0.043515295527959214,0.18687577919652373,0.0,8.0,0.056062733758957116
SO,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,20.0,5.0,1.0,0.15,0.0,1.0,18.0,58.59875458940399,51.88548636797355,2020-04-14,2020-10-22,135.0,0.1293862444271933,2.0,4.0,4.0,2.0,3.0,0.0287073632082388,1.292144856900881,"['2020-04-27', '2020-06-03']","['2020-05-15', '2020-06-24', '2020-08-20', '2020-09-21']",BULLISH,2.966842726106904,0.017416766551125,-0.006439947085564426,0.06498192012575005,0.017416766551125,0.13048479694356419,-0.1379310652346652,-0.038461548026018526,-0.059322033898305086,-0.0159321801137116,-0.07203389830508475,-0.04711862337791314,-0.0067796868793034955,0.18686361211985786,0.0,8.0,0.05605908363595736
AAPL,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,21.947780069677066,20.319363970657868,2012-05-25,2012-08-06,50.0,0.0801410960190833,3.0,2.0,1.0,2.0,3.0,0.011125520537017,1.175722047279688,"['2012-07-05', '2012-07-19', '2012-08-01']","['2012-06-25', '2012-07-25']",BULLISH,2.957863844389183,-0.007799440639417864,0.06842826041937802,0.060164404119648726,-0.007799440639417864,-0.07821309215173401,-0.05663958463121891,0.4461074387946558,0.003556869981010664,0.01579263948550235,0.021714772441148375,0.05822623417898553,-0.041793341000674444,0.18620671714135195,0.0,8.0,0.05586201514240558
NFLX,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,20.0,5.0,1.0,0.15,0.0,1.0,18.0,69.22478428529686,44.87664912620929,2014-04-16,2015-04-14,250.0,0.5425568894551788,2.0,5.0,0.0,0.0,3.0,0.0084899270716839,0.965597435543622,"['2014-08-21', '2015-02-18']","['2014-04-25', '2014-05-07', '2014-12-16', '2015-01-06', '2015-01-12']",BULLISH,2.951916798388941,-0.08672284465741863,0.17620263642895073,-0.061241218392016565,-0.08672284465741863,-0.21600584744564638,-0.2273564173104989,0.041645785806733615,0.038200402690479696,0.01541895707049404,0.09984609646539153,0.33185472814847383,0.1557888750651538,0.18577163126124813,0.0,8.0,0.05573148937837444
NFLX,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,387.30903526252195,293.8264666702895,2019-11-18,2020-04-13,100.0,0.3181557116062377,4.0,2.0,0.0,0.0,3.0,0.0701337934678125,1.1006708106110292,"['2020-02-13', '2020-02-27', '2020-03-03', '2020-03-31']","['2019-12-10', '2020-03-16']",BULLISH,2.948064753788825,0.03315585077626736,0.06215971865857736,0.028520004273996362,0.03315585077626736,0.03143003589183368,0.013295382249010555,-0.123645951555136,0.042899098240234065,0.01186501057933269,0.09799383011784422,0.1554350981288833,0.38721618410963854,0.18548981568171968,0.0,8.0,0.0556469447045159
PFE,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,27.434619405197825,22.710123745201138,2004-12-06,2005-10-18,220.0,0.2080347827692932,3.0,3.0,0.0,0.0,3.0,0.0004145712371575,0.0388642642477824,"['2004-12-16', '2005-05-19', '2005-06-16']","['2004-12-17', '2005-01-28', '2005-10-11']",BEARISH,2.930455213128296,-0.0007345180516172244,-0.10692080388492392,-0.004390762326257378,-0.0007345180516172244,,,,-0.001837534088507067,-0.1073134388677285,-0.03381111485367501,-0.06100692967049026,0.04483646714991304,0.18420150170261168,0.0,8.0,0.0552604505107835
SO,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,35.59159939593031,33.21021087603722,2005-10-03,2006-03-24,120.0,0.0717065160706755,3.0,3.0,1.0,0.0,3.0,-0.0048149217458984,-0.0588779109505824,"['2005-12-12', '2005-12-14', '2006-01-19']","['2005-10-13', '2006-02-03', '2006-03-06']",BEARISH,2.9188647699665853,0.005575711427236003,-0.033565183568032765,0.007260494598224829,0.005575711427236003,0.04854645624620055,0.04098118633226507,0.14726460184856296,-0.04851677335198625,-0.0626559007666833,-0.031605195433700516,-0.029664532960274905,-0.12198501956631957,0.18335354489117944,0.0,8.0,0.05500606346735383
AAPL,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,20.0,5.0,1.0,0.15,0.0,1.0,18.0,33.1627934715135,31.132381267284337,2015-03-27,2015-07-07,70.0,0.0652186604936268,2.0,5.0,1.0,1.0,3.0,-0.0024602980840774,0.1428869184606599,"['2015-04-27', '2015-05-22']","['2015-04-09', '2015-04-17', '2015-04-30', '2015-05-06', '2015-05-12']",BEARISH,2.9117783673559385,-0.0027510020872651146,0.04025775686457336,-0.02104846301637411,-0.0027510020872651146,-0.043015712205408736,0.09090101201909848,0.21332937367914515,0.03326570770077966,0.029208912568933824,0.043732246569155676,0.05914801854874493,-0.10117648049252029,0.1828351036824688,0.0,8.0,0.05485053110474064
PG,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,20.0,5.0,1.0,0.15,0.0,1.0,18.0,152.72095600783393,136.5769791785488,2022-11-07,2023-04-24,115.0,0.1182042312429527,3.0,4.0,2.0,1.0,3.0,0.0017940588592093,1.2247928211281005,"['2022-12-09', '2022-12-21', '2023-04-05']","['2023-02-09', '2023-02-16', '2023-02-28', '2023-03-07']",BULLISH,2.883694884769862,0.055113280914588524,-0.00671572120734444,0.013588786336500323,0.055113280914588524,0.07922198274133041,0.006414473832240854,-0.14979758701097387,0.032820481520432696,0.05772897350045787,0.10857148222870878,0.10373629056490384,0.11743588849301739,0.18078051612137616,0.0,8.0,0.05423415483641285
